ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW,Date_c,Year,Month,Day,Duration,month,year
AL061963,EDITH,1963-09-27,1200,,HU,18.7,-69.3,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-27,1963,9,27,4,9,1963
AL061963,EDITH,1963-09-27,1800,,HU,19.5,-69.9,65,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-27,1963,9,27,4,9,1963
AL061963,EDITH,1963-09-28,0,,TS,20.2,-70.5,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-28,1963,9,28,4,9,1963
AL061963,EDITH,1963-09-28,600,,TS,20.7,-70.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-28,1963,9,28,4,9,1963
AL061963,EDITH,1963-09-28,1200,,TS,21.3,-71.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-28,1963,9,28,4,9,1963
AL061963,EDITH,1963-09-28,1800,,TS,21.8,-72.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-28,1963,9,28,4,9,1963
AL071963,FLORA,1963-09-29,1200,,TS,10.0,-52.8,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-29,1963,9,29,10,9,1963
AL071963,FLORA,1963-09-29,1800,,TS,10.1,-54.4,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-29,1963,9,29,10,9,1963
AL071963,FLORA,1963-09-30,0,,HU,10.3,-56.0,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-30,1963,9,30,10,9,1963
AL071963,FLORA,1963-09-30,600,,HU,10.4,-57.6,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-30,1963,9,30,10,9,1963
AL071963,FLORA,1963-09-30,1200,,HU,10.7,-59.1,100,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-30,1963,9,30,10,9,1963
AL071963,FLORA,1963-09-30,1800,,HU,11.2,-60.7,105,978,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-09-30,1963,9,30,10,9,1963
AL071963,FLORA,1963-10-01,0,,HU,11.6,-62.0,110,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-01,1963,10,1,10,10,1963
AL071963,FLORA,1963-10-01,600,,HU,12.0,-63.3,110,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-01,1963,10,1,10,10,1963
AL071963,FLORA,1963-10-01,1200,,HU,12.5,-64.8,115,974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-01,1963,10,1,10,10,1963
AL071963,FLORA,1963-10-01,1800,,HU,13.0,-66.0,115,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-01,1963,10,1,10,10,1963
AL071963,FLORA,1963-10-02,0,,HU,13.6,-67.3,120,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-02,1963,10,2,10,10,1963
AL071963,FLORA,1963-10-02,600,,HU,14.1,-68.3,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-02,1963,10,2,10,10,1963
AL071963,FLORA,1963-10-02,1200,,HU,14.6,-69.2,120,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-02,1963,10,2,10,10,1963
AL071963,FLORA,1963-10-02,1800,,HU,15.1,-70.0,120,968,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-02,1963,10,2,10,10,1963
AL071963,FLORA,1963-10-03,0,,HU,15.5,-70.6,120,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-03,1963,10,3,10,10,1963
AL071963,FLORA,1963-10-03,600,,HU,15.9,-71.4,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-03,1963,10,3,10,10,1963
AL071963,FLORA,1963-10-03,1200,,HU,16.5,-72.0,125,940,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-03,1963,10,3,10,10,1963
AL071963,FLORA,1963-10-03,1800,,HU,17.1,-72.5,125,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-03,1963,10,3,10,10,1963
AL071963,FLORA,1963-10-04,0,,HU,18.0,-73.1,125,944,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-04,1963,10,4,10,10,1963
AL071963,FLORA,1963-10-04,600,,HU,19.1,-74.2,105,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-04,1963,10,4,10,10,1963
AL071963,FLORA,1963-10-04,1200,,HU,19.3,-74.5,105,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-04,1963,10,4,10,10,1963
AL071963,FLORA,1963-10-04,1800,,HU,20.3,-74.9,105,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-04,1963,10,4,10,10,1963
AL071963,FLORA,1963-10-05,0,,HU,20.8,-75.9,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-05,1963,10,5,10,10,1963
AL071963,FLORA,1963-10-05,600,,HU,20.8,-76.5,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-05,1963,10,5,10,10,1963
AL071963,FLORA,1963-10-05,1200,,HU,20.8,-76.8,105,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-05,1963,10,5,10,10,1963
AL071963,FLORA,1963-10-05,1800,,HU,20.5,-77.0,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-05,1963,10,5,10,10,1963
AL071963,FLORA,1963-10-06,0,,HU,20.4,-77.4,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-06,1963,10,6,10,10,1963
AL071963,FLORA,1963-10-06,600,,HU,20.3,-77.6,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-06,1963,10,6,10,10,1963
AL071963,FLORA,1963-10-06,1200,,HU,20.2,-77.9,90,985,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-06,1963,10,6,10,10,1963
AL071963,FLORA,1963-10-06,1800,,HU,20.5,-78.1,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-06,1963,10,6,10,10,1963
AL071963,FLORA,1963-10-07,0,,HU,20.6,-78.3,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-07,1963,10,7,10,10,1963
AL071963,FLORA,1963-10-07,600,,HU,20.7,-78.2,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-07,1963,10,7,10,10,1963
AL071963,FLORA,1963-10-07,1200,,HU,20.8,-78.1,80,986,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-07,1963,10,7,10,10,1963
AL071963,FLORA,1963-10-07,1800,,HU,21.0,-78.0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-07,1963,10,7,10,10,1963
AL071963,FLORA,1963-10-08,0,,HU,21.3,-77.7,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-08,1963,10,8,10,10,1963
AL071963,FLORA,1963-10-08,600,,HU,21.2,-77.0,75,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-08,1963,10,8,10,10,1963
AL071963,FLORA,1963-10-08,1200,,HU,21.1,-76.2,70,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-08,1963,10,8,10,10,1963
AL071963,FLORA,1963-10-08,1800,,HU,21.5,-75.4,75,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-08,1963,10,8,10,10,1963
AL071963,FLORA,1963-10-09,0,,HU,21.7,-74.4,75,983,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-09,1963,10,9,10,10,1963
AL071963,FLORA,1963-10-09,600,,HU,22.3,-72.8,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-09,1963,10,9,10,10,1963
AL071963,FLORA,1963-10-09,1200,,HU,23.5,-71.6,80,975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-09,1963,10,9,10,10,1963
AL091963,HELENA,1963-10-25,1800,,TS,15.3,-59.4,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-25,1963,10,25,3,10,1963
AL091963,HELENA,1963-10-26,0,,TS,15.4,-60.1,40,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-26,1963,10,26,3,10,1963
AL091963,HELENA,1963-10-26,600,,TS,15.5,-60.6,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-26,1963,10,26,3,10,1963
AL091963,HELENA,1963-10-27,1200,,TS,16.1,-62.3,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-27,1963,10,27,3,10,1963
AL091963,HELENA,1963-10-27,1800,,TS,16.5,-62.1,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-27,1963,10,27,3,10,1963
AL091963,HELENA,1963-10-28,0,,TS,16.9,-61.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-28,1963,10,28,3,10,1963
AL091963,HELENA,1963-10-28,600,,TS,17.2,-61.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-28,1963,10,28,3,10,1963
AL091963,HELENA,1963-10-28,1200,,TS,17.5,-61.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-28,1963,10,28,3,10,1963
AL091963,HELENA,1963-10-28,1800,,TS,18.0,-60.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1963-10-28,1963,10,28,3,10,1963
AL051964,CLEO,1964-08-21,0,,TS,13.4,-46.8,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-21,1964,8,21,6,8,1964
AL051964,CLEO,1964-08-21,600,,TS,13.7,-49.1,40,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-21,1964,8,21,6,8,1964
AL051964,CLEO,1964-08-21,1200,,HU,14.1,-51.3,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-21,1964,8,21,6,8,1964
AL051964,CLEO,1964-08-21,1800,,HU,14.4,-53.5,70,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-21,1964,8,21,6,8,1964
AL051964,CLEO,1964-08-22,0,,HU,14.9,-55.7,75,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-22,1964,8,22,6,8,1964
AL051964,CLEO,1964-08-22,600,,HU,15.3,-57.8,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-22,1964,8,22,6,8,1964
AL051964,CLEO,1964-08-22,1200,,HU,15.7,-59.7,110,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-22,1964,8,22,6,8,1964
AL051964,CLEO,1964-08-22,1800,,HU,16.0,-61.9,115,962,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-22,1964,8,22,6,8,1964
AL051964,CLEO,1964-08-23,0,,HU,16.2,-63.4,120,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-23,1964,8,23,6,8,1964
AL051964,CLEO,1964-08-23,600,,HU,16.3,-65.0,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-23,1964,8,23,6,8,1964
AL051964,CLEO,1964-08-23,1200,,HU,16.5,-66.6,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-23,1964,8,23,6,8,1964
AL051964,CLEO,1964-08-23,1800,,HU,16.7,-68.0,135,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-23,1964,8,23,6,8,1964
AL051964,CLEO,1964-08-24,0,,HU,16.7,-69.5,135,950,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-24,1964,8,24,6,8,1964
AL051964,CLEO,1964-08-24,600,,HU,16.9,-70.6,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-24,1964,8,24,6,8,1964
AL051964,CLEO,1964-08-24,1200,,HU,17.1,-71.8,135,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-24,1964,8,24,6,8,1964
AL051964,CLEO,1964-08-24,1800,,HU,17.8,-73.1,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-24,1964,8,24,6,8,1964
AL051964,CLEO,1964-08-25,0,,HU,18.4,-74.6,130,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-25,1964,8,25,6,8,1964
AL051964,CLEO,1964-08-25,600,,HU,18.9,-75.6,125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-25,1964,8,25,6,8,1964
AL051964,CLEO,1964-08-25,1200,,HU,19.4,-76.6,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-25,1964,8,25,6,8,1964
AL051964,CLEO,1964-08-25,1800,,HU,20.0,-77.6,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-25,1964,8,25,6,8,1964
AL051964,CLEO,1964-08-26,0,,HU,20.8,-78.4,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-26,1964,8,26,6,8,1964
AL051964,CLEO,1964-08-26,600,,HU,21.5,-78.9,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-26,1964,8,26,6,8,1964
AL051964,CLEO,1964-08-26,1200,,HU,22.4,-79.2,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-26,1964,8,26,6,8,1964
AL051964,CLEO,1964-08-26,1800,,HU,23.7,-79.6,80,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-26,1964,8,26,6,8,1964
AL051964,CLEO,1964-08-27,0,,HU,24.6,-79.6,90,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-08-27,1964,8,27,6,8,1964
AL061964,DORA,1964-09-01,1200,,TS,11.7,-47.0,50,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-01,1964,9,1,4,9,1964
AL061964,DORA,1964-09-01,1800,,TS,12.7,-48.7,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-01,1964,9,1,4,9,1964
AL061964,DORA,1964-09-02,0,,TS,13.3,-49.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-02,1964,9,2,4,9,1964
AL061964,DORA,1964-09-02,600,,TS,14.2,-51.2,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-02,1964,9,2,4,9,1964
AL061964,DORA,1964-09-02,1200,,TS,15.3,-53.0,60,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-02,1964,9,2,4,9,1964
AL061964,DORA,1964-09-02,1800,,TS,16.5,-54.9,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-02,1964,9,2,4,9,1964
AL061964,DORA,1964-09-03,0,,HU,17.8,-56.5,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-03,1964,9,3,4,9,1964
AL061964,DORA,1964-09-03,600,,HU,18.2,-57.3,85,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-03,1964,9,3,4,9,1964
AL061964,DORA,1964-09-03,1200,,HU,18.7,-58.0,90,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-03,1964,9,3,4,9,1964
AL061964,DORA,1964-09-03,1800,,HU,19.6,-58.9,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-03,1964,9,3,4,9,1964
AL061964,DORA,1964-09-04,0,,HU,20.5,-59.5,95,981,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-04,1964,9,4,4,9,1964
AL061964,DORA,1964-09-04,600,,HU,21.1,-59.9,95,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-04,1964,9,4,4,9,1964
AL061964,DORA,1964-09-04,1200,,HU,21.6,-60.3,95,976,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-04,1964,9,4,4,9,1964
AL061964,DORA,1964-09-04,1800,,HU,22.2,-60.8,95,973,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-04,1964,9,4,4,9,1964
AL061964,DORA,1964-09-05,0,,HU,22.8,-61.2,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,4,9,1964
AL061964,DORA,1964-09-05,600,,HU,23.4,-61.6,95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,4,9,1964
AL061964,DORA,1964-09-05,1200,,HU,24.0,-62.1,100,971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,4,9,1964
AL061964,DORA,1964-09-05,1800,,HU,24.8,-62.9,105,960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,4,9,1964
AL071964,ETHEL,1964-09-04,1200,,TS,18.0,-37.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-04,1964,9,4,3,9,1964
AL071964,ETHEL,1964-09-04,1800,,TS,18.4,-38.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-04,1964,9,4,3,9,1964
AL071964,ETHEL,1964-09-05,0,,TS,18.8,-39.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,3,9,1964
AL071964,ETHEL,1964-09-05,600,,TS,19.2,-41.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,3,9,1964
AL071964,ETHEL,1964-09-05,1200,,TS,19.5,-43.0,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,3,9,1964
AL071964,ETHEL,1964-09-05,1800,,TS,19.9,-44.7,35,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-05,1964,9,5,3,9,1964
AL071964,ETHEL,1964-09-06,0,,TS,20.3,-46.4,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-06,1964,9,6,3,9,1964
AL071964,ETHEL,1964-09-06,600,,TS,21.2,-47.9,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-06,1964,9,6,3,9,1964
AL071964,ETHEL,1964-09-06,1200,,TS,22.0,-49.5,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-06,1964,9,6,3,9,1964
AL071964,ETHEL,1964-09-06,1800,,TS,22.8,-51.0,40,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-06,1964,9,6,3,9,1964
AL071964,ETHEL,1964-09-07,0,,TS,23.5,-52.5,45,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-07,1964,9,7,3,9,1964
AL071964,ETHEL,1964-09-07,600,,HU,24.4,-54.3,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-07,1964,9,7,3,9,1964
AL091964,GLADYS,1964-09-13,1200,,TS,15.4,-46.0,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-13,1964,9,13,4,9,1964
AL091964,GLADYS,1964-09-13,1800,,TS,16.1,-47.4,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-13,1964,9,13,4,9,1964
AL091964,GLADYS,1964-09-14,0,,TS,17.0,-49.0,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-14,1964,9,14,4,9,1964
AL091964,GLADYS,1964-09-14,600,,TS,17.9,-50.6,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-14,1964,9,14,4,9,1964
AL091964,GLADYS,1964-09-14,1200,,HU,18.8,-52.1,85,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-14,1964,9,14,4,9,1964
AL091964,GLADYS,1964-09-14,1800,,HU,19.6,-53.5,85,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-14,1964,9,14,4,9,1964
AL091964,GLADYS,1964-09-15,0,,HU,20.2,-54.6,80,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-15,1964,9,15,4,9,1964
AL091964,GLADYS,1964-09-15,600,,HU,20.8,-55.4,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-15,1964,9,15,4,9,1964
AL091964,GLADYS,1964-09-15,1200,,HU,21.3,-56.1,70,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-15,1964,9,15,4,9,1964
AL091964,GLADYS,1964-09-15,1800,,HU,21.8,-57.2,70,992,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-15,1964,9,15,4,9,1964
AL091964,GLADYS,1964-09-16,0,,HU,22.3,-58.2,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-16,1964,9,16,4,9,1964
AL091964,GLADYS,1964-09-16,600,,HU,22.7,-59.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-16,1964,9,16,4,9,1964
AL091964,GLADYS,1964-09-16,1200,,HU,23.1,-60.0,70,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-16,1964,9,16,4,9,1964
AL091964,GLADYS,1964-09-16,1800,,HU,23.4,-61.0,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-16,1964,9,16,4,9,1964
AL091964,GLADYS,1964-09-17,0,,HU,23.8,-62.1,75,1001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-17,1964,9,17,4,9,1964
AL091964,GLADYS,1964-09-17,600,,HU,24.2,-63.1,85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-17,1964,9,17,4,9,1964
AL091964,GLADYS,1964-09-17,1200,,HU,24.6,-64.1,120,954,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1964-09-17,1964,9,17,4,9,1964
AL031965,BETSY,1965-08-29,1200,,TS,19.2,-63.4,35,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-29,1965,8,29,5,8,1965
AL031965,BETSY,1965-08-29,1800,,TS,20.5,-64.3,40,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-29,1965,8,29,5,8,1965
AL031965,BETSY,1965-08-30,0,,HU,21.2,-64.7,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-30,1965,8,30,5,8,1965
AL031965,BETSY,1965-08-30,600,,HU,21.8,-65.1,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-30,1965,8,30,5,8,1965
AL031965,BETSY,1965-08-30,1200,,HU,22.4,-65.5,65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-30,1965,8,30,5,8,1965
AL031965,BETSY,1965-08-30,1800,,HU,22.6,-65.6,65,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-30,1965,8,30,5,8,1965
AL031965,BETSY,1965-08-31,0,,HU,22.7,-65.7,65,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-31,1965,8,31,5,8,1965
AL031965,BETSY,1965-08-31,600,,HU,22.7,-65.8,65,990,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-31,1965,8,31,5,8,1965
AL031965,BETSY,1965-08-31,1200,,HU,22.5,-66.1,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-31,1965,8,31,5,8,1965
AL031965,BETSY,1965-08-31,1800,,HU,22.5,-66.0,70,984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-08-31,1965,8,31,5,8,1965
AL031965,BETSY,1965-09-01,0,,HU,22.5,-66.1,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-01,1965,9,1,5,9,1965
AL031965,BETSY,1965-09-01,600,,HU,22.3,-66.6,75,980,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-01,1965,9,1,5,9,1965
AL031965,BETSY,1965-09-01,1200,,HU,22.2,-67.5,80,988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-01,1965,9,1,5,9,1965
AL031965,BETSY,1965-09-01,1800,,HU,22.3,-68.0,70,987,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-01,1965,9,1,5,9,1965
AL031965,BETSY,1965-09-02,0,,HU,22.5,-68.5,80,970,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-02,1965,9,2,5,9,1965
AL031965,BETSY,1965-09-02,600,,HU,22.6,-69.3,90,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-02,1965,9,2,5,9,1965
AL031965,BETSY,1965-09-02,1200,,HU,22.8,-70.2,105,942,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-02,1965,9,2,5,9,1965
AL031965,BETSY,1965-09-02,1800,,HU,23.4,-70.9,105,945,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1965-09-02,1965,9,2,5,9,1965
